year,countries,region,hf_score,hf_rank,hf_quartile,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol_vdem,pf_rol,pf_ss_homicide,pf_ss_homicide_data,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_violent_data,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_fatalities_data,pf_ss_disappearances_injuries,pf_ss_disappearances_injuries_data,pf_ss_disappearances_torture,pf_ss_killings,pf_ss_disappearances,pf_ss,pf_movement_vdem_foreign,pf_movement_vdem_men,pf_movement_vdem_women,pf_movement_vdem,pf_movement_cld,pf_movement,pf_religion_freedom_vdem,pf_religion_freedom_cld,pf_religion_freedom,pf_religion_suppression,pf_religion,pf_assembly_entry,pf_assembly_freedom_house,pf_assembly_freedom_bti,pf_assembly_freedom_cld,pf_assembly_freedom,pf_assembly_parties_barriers,pf_assembly_parties_bans,pf_assembly_parties_auton,pf_assembly_parties,pf_assembly_civil,pf_assembly,pf_expression_direct_killed,pf_expression_direct_killed_data,pf_expression_direct_jailed,pf_expression_direct_jailed_data,pf_expression_direct,pf_expression_vdem_cultural,pf_expression_vdem_harass,pf_expression_vdem_gov,pf_expression_vdem_internet,pf_expression_vdem_selfcens,pf_expression_vdem,pf_expression_house,pf_expression_bti,pf_expression_cld,pf_expression,pf_identity_same_m,pf_identity_same_f,pf_identity_same,pf_identity_divorce,pf_identity_inheritance_widows,pf_identity_inheritance_daughters,pf_identity_inheritance,pf_identity_fgm,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_consumption_data,ef_government_transfers,ef_government_transfers_data,ef_government_investment,ef_government_investment_data,ef_government_tax_income,ef_government_tax_income_data,ef_government_tax_payroll,ef_government_tax_payroll_data,ef_government_tax,ef_government_soa,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_regulatory,ef_legal_police,ef_gender,ef_legal,ef_money_growth,ef_money_growth_data,ef_money_sd,ef_money_sd_data,ef_money_inflation,ef_money_inflation_data,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_revenue_data,ef_trade_tariffs_mean,ef_trade_tariffs_mean_data,ef_trade_tariffs_sd,ef_trade_tariffs_sd_data,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_open,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_burden,ef_regulation_business_start,ef_regulation_business_impartial,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,population
2010,Guyana,Americas,7.2,79,3,,,,6.18253829,4.279654313,4.548610631,18.75277943,10,10,0,7.5,10,0,10,0,6.1975,5.685,8.483214286,6.515912458,9.2075,9.8525,9.5525,9.5375,10,9.76875,9.78,6.666666667,8.223333333,8.78,8.501666667,8.975,7.5,,10,8.75,9.4225,9.895,8.9825,9.433333333,7.805,8.740833333,10,0,10,0,10,5.905,5.88,5.3225,9.776666667,6.806666667,6.738166667,8.901808786,,3.333333333,7.243327196,0,10,5,10,,,10,10,8.75,7.69,71,7.25,15.35,,,0,51.84724364,7,33,4,41,5.5,6.31,4.765,5.535417087,4.6215237,4.375990892,6.666666667,3.52565,4.554788309,7.070485497,3.691861627,0.941176471,4.858083326,8.405348282,7.973258591,8.813416964,2.966457591,9.582666667,2.086666667,5,7.950357978,,,7.82,10.9,5.1168,12.208,6.4684,5.49491051,7.197814533,6.346362522,10,10,6.666666667,3.650646163,6.77243761,7.396800033,10,6.289289289,9,8.429763096,10,6.309220755,6.789401255,10,5.683031065,10,8.130275512,4.292553882,5.454545455,9.014204971,4.4475,7.707098407,7.051947139,6.327974976,7.629337862,6.52,100,100000
2010,Haiti,Americas,6.98,88,3,,,,5.201016557,3.739428316,8.031901366,6.770259301,10,10,0,5,10,0,10,0,7.6625,7.8325,8.642142857,8.337022112,8.995,9.555,9.485,9.345,6.666666667,8.005833333,9.4075,10,9.70375,9.4775,9.590625,8.8225,5,6.666666667,6.666666667,6.111111111,9.4575,9.205,7.7975,8.82,5.5125,7.316527778,6.871654618,1,10,0,8.435827309,8.13,6.9475,6.2775,9.646666667,8.653333333,7.931,5.509259259,4.444444444,3.333333333,5.930772869,10,10,10,10,,,5,10,8.75,7.38,83,9.952941176,6.16,9.916893733,0.805,0.810270128,47.16405455,8,30,,,8,7.5575,7.247521007,3.680589134,2.856727626,2.503025,0,2.44675,3.881900279,2.830505834,2.641193333,0.823529412,2.375225836,7.535951997,12.32024001,6.78111493,8.047212674,8.860697795,5.696511023,10,8.294441181,,,9.06,4.7,7.744,5.64,8.402,4.148921667,5.462016375,4.805469021,10,10,9.230769231,0,6.41025641,7.404431358,,8.333733734,8,8.166866867,6.666666667,5.092215,7.464941667,10,10,10,8.203970556,2.695568333,2.272727273,3.29010237,3.33,3.616411784,7.93748393,3.857048948,6.74262879,6.41,107,100000
2010,Honduras,Americas,7.12,82,3,,,,5.323707713,3.166508573,0,76.09724144,5,10,0,5,10,0,10,0,5.2,6.2925,7.356071429,3.678035714,9.035,9.5375,8.81,9.1275,10,9.56375,9.295,10,9.6475,9.5825,9.615,7.25,5,7.777777778,6.666666667,6.481481481,9.2175,9.845,8.7775,9.28,7.085,7.52412037,0,12,10,0,5,6.8325,2.7,7.1025,8.26,7.166666667,6.412333333,3.450292398,6.666666667,6.666666667,5.639191813,10,10,10,10,,,10,10,10,7.03,95,6.341176471,18.44,10,0.3,9.883061383,15.40928516,9,25,8,28,8.5,8.305,8.605847571,4.877189126,4.034507938,4.44078256,5.833333333,3.03735,2.861203918,7.691663485,4.34265423,0.823529412,4.230438317,9.389370281,3.053148596,9.150155622,2.124610945,9.059890014,4.700549929,10,9.399853979,9.386666667,0.92,8.9,5.5,7.0432,7.392,8.443288889,5.392272031,7.281657543,6.336964787,10,1.657258123,2.307692308,7.633169251,3.866039894,7.161573392,10,8.299825334,9,9.099941778,0,4.135209096,5.766169663,8,2.517253846,10,5.069772101,4.096335685,5,9.005475532,4.6275,8.82582318,7.489110871,6.507374211,6.892362697,7.26,55,100000
2010,"Hong Kong SAR, China",Asia Pacific,8.97,3,1,7.933333333,7.055418715,7.609642727,8.185059413,7.532798259,9.855172975,0.498204968,,10,0,,10,0,10,0,8.8525,9.535,9.6775,9.766336487,9.5475,9.725,9.825,9.699166667,,9.699166667,8.53,,8.53,9.435,8.9825,7.29,7.5,,,7.5,9.48,9.7625,8.34,9.194166667,8.4075,8.097916667,10,0,10,0,10,7.1225,6.015,8.3475,9.693333333,6.446666667,7.525,6.651651652,,,8.058883884,10,10,10,10,,,10,10,10,8.88,35,8.055882353,12.61,9.477111717,2.419,9.483877925,16.80642726,10,17,10,17,10,7.83,8.969374399,8.118154856,8.56192187,8.540568946,8.333333333,7.591166667,5.658148874,7.971911377,8.709933968,1,7.935642486,9.579306186,2.10346907,9.502764114,1.243089716,9.532520325,2.337398374,10,9.653647656,9.986666667,0.02,10,0,10,0,9.995555556,8.252946118,9.433164708,8.843055413,10,10,7.692307692,10,9.230769231,9.51734505,10,10,10,10,10,7.784589151,8.460271914,10,9.499231604,10,9.290682111,6.702065022,9.545454545,9.883991919,8.51,9.794764994,9.103253883,8.92325506,9.404645724,9.1,1,100000
2010,Hungary,Europe,8.42,30,1,7.433333333,5.508206757,6.389485872,7.591289324,6.546430598,9.595921378,1.39003046,10,10,0,7.5,10,0,10,0,8.2325,9.8275,9.365714286,9.480817832,9.8925,9.8325,9.87,9.865,10,9.9325,9.7175,10,9.85875,9.845,9.851875,6.5675,10,10,10,10,9.825,9.885,9.3925,9.700833333,8.0175,8.571458333,10,0,10,0,10,8.985,7.385,7.6775,9.883333333,7.386666667,8.2635,6.192411924,10,10,8.891182385,10,10,10,10,,,10,9.5,9.875,9.02,32,3.214705882,29.07,4.545504087,20.518,9.123954134,18.06616053,7,32,1,56,4,7.9975,5.776332821,6.172679154,6.015601612,5.542252971,10,6.256583333,5.788164222,8.035156776,5.412231321,0.941176471,6.457162095,9.193847272,4.030763641,9.596890076,1.007774811,9.023912221,4.880438896,10,9.453662392,9.632409333,0.551386,8.98,5.1,6.4096,8.976,8.340669778,7.617203073,7.699119571,7.658161322,10,10,3.846153846,6.416287196,6.754147014,8.188244528,10,8.35794836,10,9.452649453,7.233333333,5.286773177,7.380061137,6,7.755176154,10,7.275890634,2.230595971,7.424242424,9.760298499,8.47,9.245487741,6.895016568,7.337606867,8.022048985,7.58,34,100000
2010,Iceland,Europe,8.42,30,1,,,,8.533452816,8.533452816,9.818499991,0.624360031,10,10,0,10,10,0,10,0,9.685,9.77,9.922142857,9.870321424,9.5025,9.89,9.845,9.745833333,10,9.872916667,9.605,10,9.8025,9.8225,9.8125,9.0325,10,,10,10,9.67,9.8725,9.61,9.7175,9.7875,9.634375,10,0,10,0,10,8.805,8.34,9.2525,9.906666667,8.106666667,8.882166667,10,,10,9.720541667,10,10,10,10,,,10,10,10,9.63,4,1.882352941,33.6,7.423978202,9.954,7.785009309,22.75246742,4,46,2,56,3,7.2125,5.46076809,8.083276428,8.209680656,6.961771944,10,8.7004,6.286851786,9.135496081,8.788396545,1,8.27073418,9.146815067,4.265924665,8.99647193,2.508820176,8.920699047,5.396504767,0,6.765996511,9.746666667,0.38,8.88,5.6,0.9056,22.736,6.510755556,4.731849545,7.69736655,6.214608047,9.479084451,1.657258123,0.769230769,6.416287196,2.94759203,6.288010021,5,0,9,4.666666667,5.566666667,7.234872696,5.508967102,8,10,10,7.718417744,5.244565105,7.727272727,9.763943524,8.4975,9.675498609,8.430694295,8.22324571,6.869443374,6.73,86,100000
2010,India,Asia Pacific,6.86,96,3,4.133333333,4.461348747,4.396570766,5.996266877,4.330417615,8.902841121,3.774226545,0,9.542417029,1029,5,8.898305852,811,9.509478717,673,6.0375,7.165,6.593243085,7.748042103,8.845,9.4125,7.915,8.724166667,6.666666667,7.695416667,8.23,6.666666667,7.448333333,8.685,8.066666667,6.335,10,10,6.666666667,8.888888889,9.6,8.63,9.1075,9.1125,8.4,8.184097222,9.75421981,10,9.979916739,1,9.867068275,7.1975,5.5825,8.73,8.093333333,8.596666667,7.64,9.129129129,8.888888889,6.666666667,8.438350592,0,10,5,5,,,5,10,6.25,7.24,88,6.764705882,17,8.969257575,4.282824701,7.380761367,24.16733522,7,31,7,31,7,7.255,7.473944965,6.534546473,5.723524203,5.227678929,6.666666667,6.237033333,3.796927204,6.768841518,5.14583481,0.823529412,5.254164144,8.273605007,8.631974965,9.132694237,2.168264407,7.601540616,11.99229692,0,6.251959965,7.666666667,3.5,7.48,12.6,4.004,14.99,6.383555556,5.334546904,7.574231567,6.454389236,10,1.657258123,0,0.331876924,0.663045016,5.875247452,2,9.000681992,9,6.666893997,10,4.976473699,7.024666631,10,6.299740913,10,8.050146874,3.289137872,4.545454545,8.089448225,6.1075,4.264218005,7.152831077,5.574764954,6.763935275,6.32,111,100000
2010,Indonesia,Asia Pacific,7.25,76,2,4.466666667,4.948771678,4.465449876,5.991276411,4.638512784,9.873184516,0.436245264,10,10,0,7.5,10,0,9.977680196,6,5.8225,7.845,8.735025742,9.304105129,8.3975,9.555,8.59,8.8475,6.666666667,7.757083333,5.3025,6.666666667,5.984583333,8.0575,7.021041667,8.25,5,7.777777778,6.666666667,6.481481481,8.7925,8.095,9.0825,8.656666667,9.3475,8.183912037,9.377487786,5,9.898873235,1,9.638180511,7.13,5.5325,7.9075,8.626666667,7.33,7.305333333,6.543209877,6.666666667,6.666666667,7.364011411,,10,10,7.5,,,5,9,7.875,7.45,80,7.720588235,13.75,9.361580381,2.843,10,8.293187158,8,30,7,35,7.5,7.26,8.368433723,5.275436028,4.45293292,4.9422025,4.166666667,5.3225,2.70943628,6.034135412,4.56458075,0.823529412,4.270237527,8.489487239,7.552563803,8.31770306,4.20574235,8.97344902,5.1327549,10,8.94515983,9.48,0.78,8.64,6.8,5.5392,11.152,7.8864,5.525474833,7.053280543,6.289377688,10,6.994041204,1.538461538,1.216882054,3.249794932,6.856393155,5,9.463157482,10,8.154385827,2.233333333,5.278585833,5.470953417,10,0,5,4.663812097,4.279793667,5.454545455,8.218448105,5.69,8.151821479,7.01831916,6.468821311,6.429006412,6.97,74,100000
2010,Iran,Middle East/Africa,4.65,151,4,2.2,6.240033904,4.499792949,4.393650235,4.211701061,9.126181807,3.005934583,0,9.449364053,74,2.5,7.431396952,113,4.523948883,449,1.035,1.69,3.80424427,6.465213038,5.5125,9.015,5.5375,6.688333333,3.333333333,5.010833333,2.745,3.333333333,3.039166667,4.4325,3.735833333,1.385,0,3.333333333,0,1.111111111,3.6525,4.295,2.1925,3.38,1.92,1.949027778,9.592667006,1,0,76,4.796333503,1.525,2.9775,0.7125,2.89,4.533333333,2.527666667,0,2.222222222,0,1.909244478,0,0,0,0,,,5,10,3.75,3.86,151,5.711764706,20.58,7.989100817,7.88,6.899351363,25.85227023,7,35,7,37,7,4.05,6.330043377,4.16677622,3.933839099,5.630340474,8.333333333,5.150583333,4.437899503,5.868159459,5.768125963,0.411764706,3.81962271,9.535393059,-2.323034703,6.936788863,7.658027844,7.972570566,10.13714717,10,8.611188122,7.52,3.72,4.8,26,0,28.08,4.106666667,4.052482143,6.070316453,5.061399298,10,4.486880302,0,0,1.495626767,5.165923183,0,8.924924925,4,4.308308308,7.766666667,4.393633135,4.112804402,8,2.517253846,1,4.631726342,3.041973598,3.03030303,9.701655826,6.01,5.055939631,6.143991695,5.49731063,4.812448427,5.75,133,100000
2010,Ireland,Europe,8.8,12,1,,,,8.086966431,7.511843173,9.667014988,1.14546844,10,10,0,7.5,10,0,8.421780975,8,9.335,9.33,9.226682996,9.446848992,9.6675,9.8075,9.745,9.74,10,9.87,9.62,10,9.81,9.795,9.8025,8.6825,10,,10,10,9.5875,9.8675,9.78,9.745,9.84,9.566875,10,0,10,0,10,9.2125,8.6525,9.5725,9.893333333,9.7,9.406166667,9.814814815,,10,9.80524537,10,10,10,10,,,10,10,10,9.43,10,3.411764706,28.4,5.267847411,17.867,8.732259811,19.43709066,5,41,3,55,4,7.475,5.777374386,8.178441652,7.851141028,8.313150155,10,8.6862,5.96574037,7.145205933,8.386847948,1,8.065840886,9.225746887,3.871265565,8.888871157,2.777822108,9.810766721,-0.946166395,10,9.481346191,9.632409333,0.551386,8.98,5.1,6.4096,8.976,8.340669778,7.87589268,8.828370673,8.352131677,10,10,8.461538462,8.739425664,9.066988042,8.939947374,8,0,10,6,8.9,4.56299699,5.058028416,10,9.129699063,10,7.941787411,4.010396649,9.242424242,9.579583299,8.495,8.559829,9.148091188,8.172554063,7.371447158,7.93,14,100000
2010,Israel,Middle East/Africa,7.66,58,2,,,,7.319572966,7.319572966,9.432380885,1.952609757,10,8.056107508,27,5,9.120260323,4,7.993931715,17,7.665,9.1675,8.143257078,8.787818981,8.8025,9.14,8.7225,8.888333333,6.666666667,7.7775,9.0625,10,9.53125,8.64,9.085625,6.4275,10,,6.666666667,8.333333333,9.5725,8.815,9.495,9.294166667,7.8575,7.978125,0,3,0,6,0,8.8575,6.6525,5.94,9.466666667,6.933333333,7.57,7.5,,6.666666667,5.434166667,10,10,10,2.5,,,10,9.5,8,7.77,68,3.411764706,28.4,7.260490463,10.554,10,10.65914524,5,46,3,60,4,7.6375,6.461951034,7.404049501,6.88296945,7.145005153,4.166666667,7.809816667,4.731370158,5.634953615,6.024087471,0.882352941,5.858696315,9.31358111,-3.432094449,9.19842958,2.003926051,9.461408178,2.69295911,10,9.493354717,9.693333333,0.46,8.72,6.4,3.786,15.535,7.399777778,7.361257238,8.701729648,8.031493443,10,10,7.692307692,7.633169251,8.441825648,8.468274217,10,7.797293634,10,9.265764545,8.9,5.071420292,7.211020198,8,2.517253846,0,5.283282389,3.806586215,8.181818182,8.865218266,7.9775,7.297100112,7.36580828,7.249005176,7.26601737,7.51,40,100000
2010,Italy,Europe,8.4,32,1,7.8,5.588016136,6.72942399,7.82566285,6.705813375,9.742542162,0.885654963,10,10,0,10,10,0,9.95447092,3,8.165,9.4175,9.648138703,9.695340432,9.9075,9.93,9.91,9.915833333,10,9.957916667,9.635,6.666666667,8.150833333,9.6125,8.881666667,9.4875,10,,10,10,9.895,9.4675,9.8175,9.726666667,9.8975,9.777916667,10,0,10,0,10,9.585,7.4825,7.9875,9.906666667,7.616666667,8.515666667,7.141203704,,6.666666667,8.080884259,10,10,10,10,,,10,9.5,9.875,9,33,4.382352941,25.1,3.556948229,24.146,10,14.58178386,5,43-45,1,61-62,3,8.71,5.929860234,5.842953999,5.340856583,5.416411104,10,6.669233333,4.216619278,8.01052002,6.765708744,1,6.532787883,9.331432263,3.342838684,9.629921129,0.925197179,9.692021322,1.539893392,10,9.663343678,9.632409333,0.551386,8.98,5.1,6.4096,8.976,8.340669778,6.406354769,7.363747532,6.88505115,10,10,6.923076923,6.416287196,7.77978804,8.251377242,10,7.809688822,10,9.269896274,3.9,3.258765167,3.703987473,8,10,10,6.47712544,1.806584674,7.121212121,9.584262399,7.29,6.461046515,6.805341957,6.511407944,7.419476553,7.56,35,100000
2010,Jamaica,Americas,7.61,59,2,4.433333333,5.072036241,4.180910798,6.748978474,4.557189834,0,51.3628732,10,10,0,5,10,0,10,0,7.7325,8.5175,8.75,4.375,9.5775,9.705,9.885,9.7225,10,9.86125,9.2575,10,9.62875,9.865,9.746875,9.375,7.5,10,10,9.166666667,9.7875,9.88,9.1825,9.616666667,9.5975,9.438958333,10,0,10,0,10,9.4275,6.235,8.8525,9.913333333,7.48,8.381666667,9.811676083,10,6.666666667,8.972001883,0,10,5,7.5,,,10,10,8.125,7.87,66,6.732352941,17.11,9.758855586,1.385,,,8,35,6,44,7,7.9825,7.868427132,6.636281381,5.479165195,5.519112249,9.930555556,4.541916667,3.753781594,6.835393933,4.226197347,0.882352941,5.520282814,8.532142383,7.339288086,6.240656347,9.398359132,7.478098353,12.60950824,10,8.062724271,8.246666667,2.63,8.5,7.5,5.74,10.65,7.495555556,5.995214112,7.030128513,6.512671312,10,7.595233321,0,7.854420533,5.149884618,7.289527872,10,5.699473334,9,8.233157778,8.9,4.863284424,6.522481946,10,6.546424852,10,7.805365204,2.678538713,5.909090909,9.700252123,6.7625,8.14274832,5.359338842,6.425411485,7.487978155,7.25,57,100000
2010,Japan,Asia Pacific,8.65,18,1,7.3,7.704991554,6.77867705,8.266606641,7.261222868,9.894848348,0.361721684,10,10,0,10,10,0,10,0,9.015,9.7925,9.829642857,9.862245602,9.535,9.8775,9.85,9.754166667,10,9.877083333,9.66,10,9.83,9.2975,9.56375,8.5925,10,,10,10,9.795,9.9525,9.28,9.675833333,9.2525,9.380208333,10,0,10,0,10,9.2775,7.05,9.125,9.84,7.376666667,8.533833333,8.554421769,,10,9.272063776,10,10,10,7.5,,,10,10,9.375,9.23,19,4.264705882,25.5,3.945776567,22.719,7.460933646,23.88673224,5,50,5,50,5,9.37,6.008283219,7.713786896,7.636556919,7.814345319,8.333333333,8.108516667,6.897504919,7.861756623,8.098469904,0.941176471,7.578385769,9.993398075,0.033009623,9.757590923,0.606022693,9.856043683,-0.719781584,10,9.90175817,9.626666667,0.56,9.12,4.4,2.6608,18.348,7.135822222,5.155824014,8.639285646,6.89755483,10,10,3.846153846,6.74816412,6.864772655,7.724537427,8,7.127193295,10,8.375731098,8.9,2.965838692,7.95719275,10,10,10,8.303838574,3.662321434,8.636363636,9.184836273,8.6425,7.720904814,6.300922266,7.357974737,8.012514803,7.85,16,100000
2010,Jordan,Middle East/Africa,6.82,97,3,4.233333333,6.453135217,5.166635348,5.869210953,5.245601925,9.530505441,1.615061282,10,10,0,10,9.769099169,1,9.504449305,4,5.8875,7.67,8.975864068,9.253184755,8.265,9.6125,6.0075,7.961666667,6.666666667,7.314166667,6.4625,6.666666667,6.564583333,5.71,6.137291667,5.07,2.5,4.444444444,3.333333333,3.425925926,8.8225,8.9275,6.98,8.243333333,5.8875,5.656689815,10,0,10,0,10,6.405,4.16,2.3075,7.67,3.676666667,4.843833333,3.156565657,3.333333333,3.333333333,4.933413131,10,10,10,0,,,5,9.5,6.125,6.38,110,6.194117647,18.94,8.350681199,6.553,9.606890581,16.37588297,10,14,5,40,7.5,7.705,7.871337885,5.011371881,5.754534774,6.977869122,8.333333333,6.002833333,3.563143357,7.137781733,7.6385255,0.352941176,4.263404558,8.349547731,8.252261346,8.043381093,4.891547267,8.997211671,5.013941643,10,8.847535124,9.133333333,1.3,8,10,3.72,15.7,6.951111111,5.609201283,8.137980607,6.873590945,10,10,6.923076923,10,8.974358974,8.199765258,10,6.703079872,10,8.901026624,8.9,4.107526656,7.435070423,10,10,10,8.407099513,3.794337646,5.303030303,9.469789544,4.8975,8.811244486,8.69971813,6.829270018,8.045798718,7.45,45,100000
2010,Kazakhstan,Asia Pacific,6.5,106,3,4.233333333,4.857371977,4.567115994,5.606349765,4.614573315,7.541324078,8.457845173,10,10,0,7.5,10,0,10,0,4.0775,7.07,8.378214286,7.959769182,7.86,9.5625,9.4875,8.97,6.666666667,7.818333333,5.9025,6.666666667,6.284583333,4.7925,5.538541667,3.8575,2.5,3.333333333,3.333333333,3.055555556,4.8825,6.255,4.6825,5.273333333,5.0225,4.302222222,8.154165222,1,6.981969459,2,7.56806734,4.105,3.7775,2.6025,5.696666667,4.226666667,4.081666667,0.694444444,3.333333333,3.333333333,3.802169024,10,10,10,10,,,10,10,10,6.29,111,6.479411765,17.97,8.885286104,4.591,7.930957096,22.24165016,10,10,8,30,9,6.14,7.687130993,3.422225159,3.854230536,4.310116667,8.333333333,5.425783333,5.219340906,9.211159377,3.84017,0.882352941,5.131336389,7.733687875,11.33156063,7.200704965,6.998237587,8.576837281,7.115813597,10,8.37780753,6.46,5.31,8.16,9.2,5.4736,11.316,6.697866667,4.941916667,1.128471871,3.035194269,10,1.657258123,2.307692308,0,1.321650144,5.26367777,8,8.759259259,10,8.919753086,10,5.69872,7.532033333,10,9.251725385,0,7.08041312,3.847843333,6.515151515,9.383282321,3.75,7.667981753,7.892646624,6.509484258,7.503216821,6.79,84,100000
2010,Kenya,Middle East/Africa,6.97,89,3,4.1,4.736802939,3.979868596,5.628722695,4.272223845,8.646316947,4.656669702,10,10,0,2.5,9.242048472,19,6.596799326,159,5.4325,4.0375,6.8298354,7.738076173,8.0625,8.46,8.0375,8.186666667,6.666666667,7.426666667,9.2875,6.666666667,7.977083333,9.16,8.568541667,6.955,7.5,4.444444444,6.666666667,6.203703704,9.3225,9.895,7.35,8.855833333,8.6125,7.656759259,8.527256516,2,10,0,9.263628258,8.7775,5.4975,7.0525,9.76,7.28,7.6735,5.842911877,5.555555556,6.666666667,7.000452472,0,10,5,5,,,5,6,5.25,6.84,103,7.205882353,15.5,9.789373297,1.273,5.880354576,29.41875898,8,30,8,30,8,7.6625,7.707622045,4.825265049,4.548784377,4.053393317,6.666666667,4.415216667,5.171133126,7.37699048,3.683306679,0.882352941,4.79303016,7.79490355,11.02548225,8.380433025,4.048917437,9.207722222,3.961388891,10,8.845764699,7.8,3.3,7.5,12.5,5.3,11.75,6.866666667,5.519112667,6.48602546,6.002569063,10,6.994041204,3.846153846,3.540020522,4.793405191,6.91566023,10,6.436975772,9,8.478991924,7.766666667,6.691358459,6.646103236,8,6.299740913,10,7.567311546,3.369656528,4.696969697,8.546385643,6.435,8.5895634,5.594734698,6.205384994,7.417229488,7.14,62,100000
2010,South Korea,Asia Pacific,8.24,37,1,7.733333333,7.168602809,7.558376707,7.898662775,7.48677095,9.750469881,0.858383611,10,10,0,7.5,10,0,10,0,8.9,9.345,9.392142857,9.571306369,8.845,9.805,9.9025,9.5175,6.666666667,8.092083333,9.8475,10,9.92375,9.645,9.784375,7.4525,10,7.777777778,6.666666667,8.148148148,9.6475,9.695,9.7175,9.686666667,7,8.071828704,10,0,10,0,10,7.78,6.13,7.3125,7.913333333,6.963333333,7.219833333,7.882716049,7.777777778,6.666666667,7.909398765,10,10,10,10,,,10,10,10,8.7,39,5.129411765,22.56,8.276021798,6.827,9.395886351,17.11439777,6,39,6,39,6,7.5925,7.278763983,6.124042094,6.227968814,5.920541083,6.666666667,7.591116667,6.677708366,8.115681077,6.494962093,0.882352941,6.331610219,9.221078239,3.894608807,9.322640634,1.693398414,9.414893617,2.925531915,10,9.489653122,9.353333333,0.97,7.58,12.1,0,49.247,5.644444444,4.81504,9.140590684,6.977815342,10,5.967994332,7.692307692,10,7.886767342,7.627256782,8,10,10,9.333333333,6.666666667,3.758600907,7.113600056,8,2.517253846,0,4.676020246,2.726015954,9.242424242,9.622519077,8.3525,9.856121304,7.477901545,7.879580354,7.296311311,7.6,31,100000
2010,Kuwait,Middle East/Africa,6.31,112,3,,,,5.788831376,5.788831376,9.418232902,2.001278817,10,10,0,7.5,10,0,10,0,5.2625,8.455,8.745357143,9.081795022,9.1575,9.0925,6.54,8.263333333,6.666666667,7.465,5.8275,3.333333333,4.580416667,6.45,5.515208333,3.495,2.5,5.555555556,3.333333333,3.796296296,0.7825,3.6125,1.9725,2.1225,5.4125,3.706574074,10,0,1.825915399,1,5.9129577,5.7975,5.3075,5.2625,6.89,5.886666667,5.828833333,2.916666667,6.666666667,3.333333333,4.93169154,0,10,5,2.5,,,5,10,5.625,6.02,119,0.676470588,37.7,7.04352078,11.35027874,5.055748353,32.30488076,10,0,10,0,10,5.1925,5.593647944,6.464786578,6.174804643,5.478395376,8.333333333,7.046216667,5.056706724,8.947380219,6.660058976,0.470588235,4.978095819,8.901089119,5.494554404,4.001306585,14.99673354,9.195979899,4.020100503,10,8.024593901,9.526666667,0.71,9.06,4.7,7.932,5.17,8.839555556,6.902402654,7.636675569,7.269539112,10,6.994041204,5,4.093148729,5.362396644,7.867872828,10,10,5,8.333333333,10,4.82857139,7.762807681,6,4.387940385,10,7.163219909,2.724312074,3.333333333,8.727469439,4.445,8.578755696,8.677299477,6.081028337,7.192527193,6.73,86,100000
2010,Kyrgyzstan,Asia Pacific,6.36,110,3,3.866666667,4.58112918,3.51086746,5.487291494,3.809128803,4.252885666,19.77007331,10,10,0,2.5,10,0,9.339477287,4,3.235,6.0475,7.303139612,5.778012639,9.5175,9.075,7.635,8.7425,6.666666667,7.704583333,7.655,3.333333333,5.494166667,6.1625,5.828333333,6.6525,5,3.333333333,3.333333333,3.888888889,9.4625,9.6825,8.1775,9.1075,7.26,6.727222222,4.361724522,1,1.021893599,2,2.69180906,6.1575,4.905,4.7475,6.69,6.736666667,5.847333333,4.202898551,3.333333333,3.333333333,3.881741522,10,10,10,10,,,5,10,8.75,6.07,117,6.341176471,18.44,8.617711172,5.573,,,10,10,7,31,8.5,7.17,7.657221911,3.038983545,3.100259016,3.026750822,,4.1825,6.743088513,9.182339091,2.929145589,0.882352941,4.329824077,7.335761047,13.32119476,7.222499958,6.943750104,8.406455549,7.967722256,10,8.241179139,9.013333333,1.48,9.08,4.6,7.976,5.06,8.689777778,4.47223377,0.50403185,2.48813281,10,8.196424842,3.076923077,6.195035914,5.822794611,6.7501763,8,7.568758889,8,7.856252963,5,6.547364445,8.432738257,10,7.755176154,1,6.455879809,3.449740782,4.696969697,9.643069051,4.7975,8.292496307,7.646041442,6.420969547,6.911034106,6.78,85,100000
